"Plot Title: 20449374"
"#","Date Time, GMT-07:00","Low Range, μS/cm (LGR S/N: 20449374, SEN S/N: 20449374)","High Range, μS/cm (LGR S/N: 20449374, SEN S/N: 20449374)","Temp, °C (LGR S/N: 20449374, SEN S/N: 20449374)","Coupler Detached (LGR S/N: 20449374)","Coupler Attached (LGR S/N: 20449374)","Stopped (LGR S/N: 20449374)","End Of File (LGR S/N: 20449374)"
1936,03/24/19 05:51:30 PM,33041.7,28248.6,9.09,,,,
1937,03/24/19 06:01:30 PM,33041.7,28240.2,9.07,,,,
1938,03/24/19 06:11:30 PM,33041.7,28231.9,9.07,,,,
1939,03/24/19 06:21:30 PM,33041.7,28209.6,9.07,,,,
1940,03/24/19 06:31:30 PM,33041.7,28209.6,9.06,,,,
1941,03/24/19 06:41:30 PM,33041.7,28204.0,9.06,,,,
1942,03/24/19 06:51:30 PM,33041.7,28173.4,9.05,,,,
1943,03/24/19 07:01:30 PM,33041.7,28195.6,9.04,,,,
1944,03/24/19 07:11:30 PM,33041.7,28151.2,9.04,,,,
1945,03/24/19 07:21:30 PM,33041.7,28165.0,9.03,,,,
1946,03/24/19 07:31:30 PM,33041.7,28167.8,9.03,,,,
1947,03/24/19 07:41:30 PM,33041.7,28173.4,9.02,,,,
1948,03/24/19 07:51:30 PM,33041.7,28181.7,9.02,,,,
1949,03/24/19 08:01:30 PM,33041.7,28181.7,8.99,,,,
1950,03/24/19 08:11:30 PM,33041.7,28181.7,8.96,,,,
1951,03/24/19 08:21:30 PM,33041.7,28145.6,8.94,,,,
1952,03/24/19 08:31:30 PM,33041.7,28159.5,8.91,,,,
1953,03/24/19 08:41:30 PM,33041.7,28176.2,8.88,,,,
1954,03/24/19 08:51:30 PM,33041.7,28190.1,8.87,,,,
1955,03/24/19 09:01:30 PM,33041.7,28173.4,8.84,,,,
1956,03/24/19 09:11:30 PM,33041.7,28198.4,8.82,,,,
1957,03/24/19 09:21:30 PM,33041.7,28167.8,8.81,,,,
1958,03/24/19 09:31:30 PM,33041.7,28184.5,8.80,,,,
1959,03/24/19 09:41:30 PM,33041.7,28159.5,8.79,,,,
1960,03/24/19 09:51:30 PM,33041.7,28184.5,8.79,,,,
1961,03/24/19 10:01:30 PM,33041.7,28170.6,8.78,,,,
1962,03/24/19 10:11:30 PM,33041.7,28170.6,8.76,,,,
1963,03/24/19 10:21:30 PM,33041.7,28145.6,8.76,,,,
1964,03/24/19 10:31:30 PM,33041.7,28170.6,8.76,,,,
1965,03/24/19 10:41:30 PM,33041.7,28131.7,8.78,,,,
1966,03/24/19 10:51:30 PM,33041.7,28140.1,8.79,,,,
1967,03/24/19 11:01:30 PM,33041.7,28126.2,8.80,,,,
1968,03/24/19 11:11:30 PM,33041.7,28117.9,8.81,,,,
1969,03/24/19 11:21:30 PM,33041.7,28117.9,8.82,,,,
1970,03/24/19 11:31:30 PM,33041.7,28104.0,8.84,,,,
1971,03/24/19 11:41:30 PM,33041.7,28095.7,8.84,,,,
1972,03/24/19 11:51:30 PM,33041.7,28095.7,8.86,,,,
1973,03/25/19 12:01:30 AM,33041.7,28065.3,8.86,,,,
1974,03/25/19 12:11:30 AM,33041.7,28065.3,8.86,,,,
1975,03/25/19 12:21:30 AM,33041.7,28065.3,8.84,,,,
1976,03/25/19 12:31:30 AM,33041.7,28059.8,8.84,,,,
1977,03/25/19 12:41:30 AM,33041.7,28051.5,8.84,,,,
1978,03/25/19 12:51:30 AM,33041.7,28059.8,8.84,,,,
1979,03/25/19 01:01:30 AM,33041.7,28065.3,8.84,,,,
1980,03/25/19 01:11:30 AM,33041.7,28046.0,8.83,,,,
1981,03/25/19 01:21:30 AM,33041.7,28037.7,8.83,,,,
1982,03/25/19 01:31:30 AM,33041.7,28023.9,8.83,,,,
1983,03/25/19 01:41:30 AM,33041.7,28021.2,8.82,,,,
1984,03/25/19 01:51:30 AM,33041.7,28015.7,8.82,,,,
1985,03/25/19 02:01:30 AM,33041.7,28046.0,8.82,,,,
1986,03/25/19 02:11:30 AM,33041.7,28023.9,8.81,,,,
1987,03/25/19 02:21:30 AM,33041.7,28021.2,8.81,,,,
1988,03/25/19 02:31:30 AM,33041.7,28029.4,8.80,,,,
1989,03/25/19 02:41:30 AM,33041.7,28059.8,8.80,,,,
1990,03/25/19 02:51:30 AM,33041.7,28059.8,8.80,,,,
1991,03/25/19 03:01:30 AM,33041.7,28059.8,8.80,,,,
1992,03/25/19 03:11:30 AM,33041.7,28029.4,8.79,,,,
1993,03/25/19 03:21:30 AM,33041.7,28015.7,8.79,,,,
1994,03/25/19 03:31:30 AM,33041.7,28037.7,8.79,,,,
1995,03/25/19 03:41:30 AM,33041.7,28090.2,8.78,,,,
1996,03/25/19 03:51:30 AM,33041.7,28032.2,8.76,,,,
1997,03/25/19 04:01:30 AM,33041.7,28043.2,8.75,,,,
1998,03/25/19 04:11:30 AM,33041.7,28054.3,8.73,,,,
1999,03/25/19 04:21:30 AM,33041.7,28043.2,8.73,,,,
2000,03/25/19 04:31:30 AM,33041.7,28068.1,8.71,,,,
2001,03/25/19 04:41:30 AM,33041.7,28046.0,8.71,,,,
2002,03/25/19 04:51:30 AM,33041.7,28046.0,8.70,,,,
2003,03/25/19 05:01:30 AM,33041.7,28032.2,8.71,,,,
2004,03/25/19 05:11:30 AM,33041.7,28054.3,8.68,,,,
2005,03/25/19 05:21:30 AM,33041.7,28023.9,8.68,,,,
2006,03/25/19 05:31:30 AM,33041.7,28046.0,8.67,,,,
2007,03/25/19 05:41:30 AM,33041.7,28059.8,8.67,,,,
2008,03/25/19 05:51:30 AM,33041.7,28054.3,8.67,,,,
2009,03/25/19 06:01:30 AM,33041.7,28037.7,8.67,,,,
2010,03/25/19 06:11:30 AM,33041.7,28046.0,8.68,,,,
2011,03/25/19 06:21:30 AM,33041.7,28015.7,8.67,,,,
2012,03/25/19 06:31:30 AM,33041.7,28046.0,8.66,,,,
2013,03/25/19 06:41:30 AM,33041.7,28046.0,8.67,,,,
2014,03/25/19 06:51:30 AM,33041.7,28046.0,8.66,,,,
2015,03/25/19 07:01:30 AM,33041.7,28054.3,8.66,,,,
2016,03/25/19 07:11:30 AM,33041.7,28062.5,8.65,,,,
2017,03/25/19 07:21:30 AM,33041.7,28059.8,8.64,,,,
2018,03/25/19 07:31:30 AM,33041.7,28023.9,8.65,,,,
2019,03/25/19 07:41:30 AM,33041.7,28054.3,8.64,,,,
2020,03/25/19 07:51:30 AM,33041.7,28023.9,8.64,,,,
2021,03/25/19 08:01:30 AM,33041.7,28046.0,8.65,,,,
2022,03/25/19 08:11:30 AM,33041.7,28059.8,8.64,,,,
2023,03/25/19 08:18:17 AM,,,,,Logged,,
2024,03/25/19 08:18:20 AM,,,,,,Logged,Logged
